PRIMARIO,FUERA DE SERVICIO,REPOSICION,TIPO DE EVENTO,ESTADO DEL CLIMA,OBSERVACION,BARRIOS
PSA6,14/01/2020 08:29,14/01/2020 19:54,Programado,Normal,Corte programado DO/ACO/52-53-54/20.,"San Antonio, Ita Pyta Punta, Dr.
Gaspar Rodriguez de Francia."
PSA6,14/01/2020 19:57,14/01/2020 20:48,Accidental,Normal,"Al efectuar maniobras. Corte Programado N°
520/2020.","San Antonio, Ita Pyta Punta, Dr.
Gaspar Rodriguez de Francia."
PSA6,15/01/2020 13:56,15/01/2020 14:08,Programado,Normal,"Abierto Interruptor, para efectuar corrección de
secuencia de fases.","San Antonio, Ita Pyta Punta, Dr.
Gaspar Rodriguez de Francia."
PSA7,6/01/2020 23:12,6/01/2020 23:20,Accidental,Adverso,"Abierto Interruptor, para efectuar reposición de SF
averiado. Dr. Julio Decoud y Carlos Gómez.","Bañado Tacumbu, Carlos. A. López."
PSA7,10/01/2020 13:35,10/01/2020 14:41,Accidental,Adverso,Condiciones Climáticas Adversas.,"Bañado Tacumbu, Carlos. A. López."
PSA7,12/01/2020 02:25,12/01/2020 02:27,Accidental,Normal,Al efectuar maniobras.,"Bañado Tacumbu, Carlos. A. López."
PSA7,29/01/2020 21:00,29/01/2020 21:25,Accidental,Adverso,Condiciones Climáticas Adversas.,"Bañado Tacumbu, Carlos. A. López."
PSA9,29/01/2020 18:01,29/01/2020 18:54,Accidental,Adverso,Condiciones Climáticas Adversas.,Carlos A. López.
PSA9,29/01/2020 21:00,29/01/2020 21:26,Accidental,Adverso,Condiciones Climáticas Adversas.,Carlos A. López.
REP1,10/01/2020 21:47,10/01/2020 22:19,Accidental,Adverso,Condiciones Climáticas Adversas.,Dr. Roberto L. Petit.
REP1,10/01/2020 22:42,10/01/2020 23:05,Accidental,Adverso,Condiciones Climáticas Adversas.,Dr. Roberto L. Petit.
REP1,12/01/2020 00:30,12/01/2020 00:57,Accidental,Normal,No establecido.,Dr. Roberto L. Petit.
REP1,12/01/2020 01:20,12/01/2020 01:35,Accidental,Normal,No establecido.,Dr. Roberto L. Petit.
REP1,12/01/2020 03:25,12/01/2020 03:30,Accidental,Normal,"Puente MT Suelto y Seccionador N° 52948 averiado.
24 Proyectadas y Mayor Fleitas.",Dr. Roberto L. Petit.
REP1,12/01/2020 09:32,12/01/2020 09:55,Accidental,Normal,"Abierto Interruptor, para efectuar reparación de Línea
MT Suelta.",Dr. Roberto L. Petit.
REP2,10/01/2020 08:08,10/01/2020 11:58,Accidental,Adverso,Cruceta MT rota. Tte. Villalón y Cap. Bado.,"Republicano, Santa Librada."
REP2,10/01/2020 22:42,10/01/2020 23:06,Accidental,Normal,Seccionador N° 53062 averiado.,"Republicano, Santa Librada."
REP2,12/01/2020 03:10,12/01/2020 03:21,Accidental,Normal,En Paralelo REP1/REP2.,"Republicano, Santa Librada."
REP3,24/01/2020 18:25,Recierre,Accidental,Normal,No establecido.,"San Pablo, Obrero, San Vicente,
Republicano, Santa Ana, Jukyty,
Santa Librada, Pirizal."
REP3,26/01/2020 12:10,26/01/2020 12:37,Accidental,Normal,No establecido.,"San Pablo, Obrero, San Vicente,
Republicano, Santa Ana, Jukyty,
Santa Librada, Pirizal."
REP3,30/01/2020 16:44,30/01/2020 17:18,Accidental,Adverso,Abierto interruptor para cambio de cruceta rota.,"San Pablo, Obrero, San Vicente,
Republicano, Santa Ana, Jukyty,
Santa Librada, Pirizal."
REP4,7/01/2020 01:20,7/01/2020 01:23,Accidental,Adverso,Al efectuar maniobras.,Hipódromo.
REP4,29/01/2020 18:07,29/01/2020 19:36,Accidental,Adverso,Condiciones Climáticas Adversas.,Hipódromo.
REP4,29/01/2020 21:13,29/01/2020 21:44,Accidental,Adverso,Condiciones Climáticas Adversas.,Hipódromo.
REP5,6/01/2020 22:55,7/01/2020 00:12,Accidental,Adverso,Tramo subterraneo averiado. SM251 a SM203.,"Tte. Silvio Petirosi, San Vicente,
Pinoza."
REP5,30/01/2020 00:10,30/01/2020 12:55,Accidental,Adverso,Condiciones Climáticas Adversas.,"Tte. Silvio Petirosi, San Vicente,
Pinoza."
REP6,6/01/2020 16:46,6/01/2020 21:14,Accidental,Adverso,"Resto de pandorga por Línea MT. Amistad y
Camalote.","San Vicente, Pinoza, Pirizal."
REP6,8/01/2020 01:55,8/01/2020 02:46,Accidental,Normal,"Abierto Interruptor, para efectuar reparación de
Cruceta MT rota y Puente MT Suelto. Gral. Garay y
El Cano.","San Vicente, Pinoza, Pirizal."
REP6,23/01/2020 10:44,23/01/2020 11:30,Accidental,Normal,"Ave en contacto con cruceta y Línea MT suelta.
Magallanes y Centenario.","San Vicente, Pinoza, Pirizal."
REP7,10/01/2020 16:50,10/01/2020 16:55,Accidental,Adverso,"Abierto Interruptor, para efectuar reposición de SF.
PE MERCANDO 4.","Tte. Silvio Petirosi, San Vicente,
Pinoza."
REP7,26/01/2020 02:00,26/01/2020 02:30,Accidental,Normal,No establecido.,"Tte. Silvio Petirosi, San Vicente,
Pinoza."
REP7,27/01/2020 18:16,27/01/2020 18:18,Accidental,Normal,Al efectuar maniobras.,"Tte. Silvio Petirosi, San Vicente,
Pinoza."
REP7,29/01/2020 18:01,29/01/2020 19:09,Accidental,Adverso,Condiciones Climáticas Adversas.,"Tte. Silvio Petirosi, San Vicente,
Pinoza."
SMI11,6/01/2020 16:56,6/01/2020 18:30,Accidental,Adverso,Condiciones Climáticas Adversas.,"Virgen de la Asunción, Virgen del
Huerto, Bella Vista, Mcal. Francisco.S.
López, Jara."
SMI11,8/01/2020 02:46,8/01/2020 02:56,Accidental,Normal,No establecido.,"Virgen de la Asunción, Virgen del
Huerto, Bella Vista, Mcal. Francisco.S.
López, Jara."
SMI11,29/01/2020 18:06,29/01/2020 19:00,Accidental,Adverso,Condiciones Climáticas Adversas.,"Virgen de la Asunción, Virgen del
Huerto, Bella Vista, Mcal. Francisco.S.
López, Jara."
SMI2,15/01/2020 03:45,15/01/2020 04:00,Accidental,Normal,No establecido.,"Mburicao, Recoleta, Mcal. Francisco.
S. López, Gral. Bernardino Caballero."
SMI3,6/01/2020 15:41,6/01/2020 19:13,Accidental,Adverso,Condiciones Climáticas Adversas.,"Gral. Bernardino Caballero, Ciudad
Nueva."
SMI3,10/01/2020 14:32,10/01/2020 16:22,Accidental,Adverso,"Tramo averiado, ocasionado por terceros. 1811 y
Avda. Eusebio Ayala.","Gral. Bernardino Caballero, Ciudad
Nueva."
SMI3,27/01/2020 15:20,27/01/2020 16:41,Accidental,Normal,No establecido.,"Gral. Bernardino Caballero, Ciudad
Nueva."
SMI3,27/01/2020 17:22,27/01/2020 17:24,Accidental,Normal,Al efectuar maniobras.,"Gral. Bernardino Caballero, Ciudad
Nueva."
SMI3,27/01/2020 17:38,27/01/2020 17:40,Accidental,Normal,"Puente MT Suelto en 25 de mayo y Gral. Aquino.
Tramo averiado en Teodoro S. Móngelos y Gral.
Bruguez. Tramo COPACO FACTURACIÓN a SM509
y L.A. Seccionador N° 54415.","Gral. Bernardino Caballero, Ciudad
Nueva."
SMI9,6/01/2020 15:48,6/01/2020 18:24,Accidental,Adverso,Condiciones Climáticas Adversas.,"Las Mercedes, San Felipe."
VAU1,4/01/2020 22:56,4/01/2020 22:58,Programado,Normal,MEMO DD/DCC1/001/2020.,"Los Laureles, Mcal. Estigarribia,
Hipódromo, Tembetary,"
VAU1,27/01/2020 12:55,27/01/2020 13:37,Accidental,Normal,"Ramas sobre Línea MT y falso contacto. Tte.
Espinoza y Manuel Blinder.","Los Laureles, Mcal. Estigarribia,
Hipódromo, Tembetary,"
VAU1,27/01/2020 13:38,27/01/2020 13:47,Accidental,Normal,"Abierto Interruptor, por Ramas sobre Línea MT y
falso contacto. Tte. Espinoza y Manuel Blinder.","Los Laureles, Mcal. Estigarribia,
Hipódromo, Tembetary,"
VAU1,29/01/2020 18:06,Recierre,Accidental,Adverso,Condiciones Climáticas Adversas.,"Los Laureles, Mcal. Estigarribia,
Hipódromo, Tembetary,"
VAU10,4/01/2020 22:35,4/01/2020 22:36,Programado,Normal,MEMO DD/DCC1/001/2020.,"Mcal. Estigarribia, Recoleta,"
VAU10,27/01/2020 18:50,Recierre,Accidental,Normal,No establecido.,"Mcal. Estigarribia, Recoleta,"
VAU10,27/01/2020 19:30,27/01/2020 19:34,Accidental,Normal,"Abierto Interruptor, para efectuar reparación de
Puente MT Suelto en el Seccionador N° 51345.
Boggiani y RI 3.","Mcal. Estigarribia, Recoleta,"
VAU11,4/01/2020 23:07,4/01/2020 23:08,Programado,Normal,MEMO DD/DCC1/001/2020.,"Mcal. Estigarribia, Recoleta,"
VAU11,6/01/2020 15:29,Recierre,Accidental,Adverso,Condiciones Climáticas Adversas.,"Luis Alberto de Herrera, Santa María,
Villa Aurelia,"
VAU11,6/01/2020 15:29,Recierre,Accidental,Adverso,Condiciones Climáticas Adversas.,"Luis Alberto de Herrera, Santa María,
Villa Aurelia,"
VAU11,6/01/2020 15:31,6/01/2020 16:36,Accidental,Adverso,Condiciones Climáticas Adversas.,"Luis Alberto de Herrera, Santa María,
Villa Aurelia,"
VAU11,10/01/2020 08:06,10/01/2020 10:01,Accidental,Adverso,Condiciones Climáticas Adversas.,"Luis Alberto de Herrera, Santa María,
Villa Aurelia,"
VAU11,29/01/2020 18:09,Recierre,Accidental,Adverso,Condiciones Climáticas Adversas.,"Luis Alberto de Herrera, Santa María,
Villa Aurelia,"
VAU11,31/01/2020 01:14,31/01/2020 01:18,Accidental,Adverso,"Abierto interruptor para reparar puente MT suelto. En
Yegros c/ M. Lynch","Luis Alberto de Herrera, Santa María,
Villa Aurelia,"
VAU12,4/01/2020 22:52,4/01/2020 22:54,Programado,Normal,MEMO DD/DCC1/001/2020.,Mcal. Estigarribia.
VAU14,4/01/2020 23:06,4/01/2020 23:08,Programado,Normal,MEMO DD/DCC1/001/2020.,"Villa Aurelia, Los Laureles, Hiódromo."
VAU14,6/01/2020 15:29,6/01/2020 19:59,Accidental,Adverso,SF averiado F2. RI 2 de Mayo y Cerafina Davalos.,"Villa Aurelia, Los Laureles, Hiódromo."
VAU3,4/01/2020 22:50,4/01/2020 22:52,Programado,Normal,MEMO DD/DCC1/001/2020.,"Villa Aurelia, San Pablo."
VAU3,6/01/2020 15:27,Recierre,Accidental,Adverso,Condiciones Climáticas Adversas.,"Villa Aurelia, San Pablo."
VAU3,6/01/2020 15:29,6/01/2020 19:28,Accidental,Adverso,"Línea MT suelta, Ramas sobre Línea MT Suelta.
Cacique c/ Epifanio Mendez Fleitas, Ramas sobre
Eusebio Ayala y Boggiani en la RTU 50091.","Villa Aurelia, San Pablo."
VAU3,31/01/2020 16:51,Recierre,Accidental,Normal,No establecido.,"Villa Aurelia, San Pablo."
VAU4,5/01/2020 08:07,5/01/2020 08:11,Programado,Normal,"Abierto Interruptor para efectuar Canalización del
corte MEMO DD/DCC1/001/2020.","Los Laureles, Nazaret, Recoleta,
Tembetary."
VAU6,29/01/2020 18:05,29/01/2020 23:12,Accidental,Adverso,Condiciones Climáticas Adversas.,Mcal. Estigarribia.
VAU8,4/01/2020 14:20,4/01/2020 15:04,Accidental,Normal,"Ramas sobre Línea MT. Línea en CC F1-2. Rivarola
y Cnel. López.",Villa Aurelia.
VAU8,6/01/2020 15:29,6/01/2020 19:07,Accidental,Adverso,Ramas sobre Línea MT. Madame Lynch y L. Rojas.,Villa Aurelia.
VAU8,6/01/2020 20:46,6/01/2020 20:48,Accidental,Adverso,"Abierto Interruptor, para efectuar maniobras.",Villa Aurelia.
VAU8,10/01/2020 08:10,10/01/2020 09:00,Accidental,Adverso,Condiciones Climáticas Adversas.,Villa Aurelia.
VAU8,13/01/2020 17:38,13/01/2020 18:11,Accidental,Adverso,"Transformador averiado. Rivarola Matto y Lomas
Valentinas.",Villa Aurelia.
VAU8,13/01/2020 22:52,13/01/2020 23:02,Accidental,Normal,"Abierto Interruptor, para efectuar cierre de Puente
MT. Tte. Rivarola y Boggiani.",Villa Aurelia.
VAU8,16/01/2020 17:35,16/01/2020 19:05,Accidental,Normal,"Aislador roto y pájaro en contacto con Línea MT.
Cap. Villamayor y Músicos del Chaco.",Villa Aurelia.
VAU8,29/01/2020 18:09,29/01/2020 20:19,Accidental,Adverso,Condiciones Climáticas Adversas.,Villa Aurelia.
