PRIMARIO,FUERA DE SERVICIO,REPOSICION,TIPO DE EVENTO,ESTADO DEL CLIMA,OBSERVACION,BARRIO,DURACION,DURACION SEGS
VAU1,4/01/2020 22:56,4/01/2020 22:58,Programado,Normal,MEMO DD/DCC1/001/2020.,Hipódromo,0 days 00:02:00,120
VAU1,4/01/2020 22:56,4/01/2020 22:58,Programado,Normal,MEMO DD/DCC1/001/2020.,Tembetary,0 days 00:02:00,120
VAU1,27/01/2020 12:55,27/01/2020 13:37,Accidental,Normal,Ramas sobre Línea MT y falso contacto. Tte. Espinoza y Manuel Blinder.,Los Laureles,0 days 00:42:00,2520
VAU1,27/01/2020 12:55,27/01/2020 13:37,Accidental,Normal,Ramas sobre Línea MT y falso contacto. Tte. Espinoza y Manuel Blinder.,Mcal. Estigarribia,0 days 00:42:00,2520
VAU1,27/01/2020 12:55,27/01/2020 13:37,Accidental,Normal,Ramas sobre Línea MT y falso contacto. Tte. Espinoza y Manuel Blinder.,Hipódromo,0 days 00:42:00,2520
VAU1,27/01/2020 12:55,27/01/2020 13:37,Accidental,Normal,Ramas sobre Línea MT y falso contacto. Tte. Espinoza y Manuel Blinder.,Tembetary,0 days 00:42:00,2520
VAU1,27/01/2020 13:38,27/01/2020 13:47,Accidental,Normal,"Abierto Interruptor, por Ramas sobre Línea MT y falso contacto. Tte. Espinoza y Manuel Blinder.",Los Laureles,0 days 00:09:00,540
VAU1,27/01/2020 13:38,27/01/2020 13:47,Accidental,Normal,"Abierto Interruptor, por Ramas sobre Línea MT y falso contacto. Tte. Espinoza y Manuel Blinder.",Mcal. Estigarribia,0 days 00:09:00,540
VAU1,27/01/2020 13:38,27/01/2020 13:47,Accidental,Normal,"Abierto Interruptor, por Ramas sobre Línea MT y falso contacto. Tte. Espinoza y Manuel Blinder.",Hipódromo,0 days 00:09:00,540
VAU1,27/01/2020 13:38,27/01/2020 13:47,Accidental,Normal,"Abierto Interruptor, por Ramas sobre Línea MT y falso contacto. Tte. Espinoza y Manuel Blinder.",Tembetary,0 days 00:09:00,540
VAU1,29/01/2020 18:06,29/01/2020 20:06,Accidental,Adverso,Condiciones Climáticas Adversas.,Los Laureles,0 days 02:00:00,7200
VAU1,29/01/2020 18:06,29/01/2020 20:06,Accidental,Adverso,Condiciones Climáticas Adversas.,Mcal. Estigarribia,0 days 02:00:00,7200
VAU1,29/01/2020 18:06,29/01/2020 20:06,Accidental,Adverso,Condiciones Climáticas Adversas.,Hipódromo,0 days 02:00:00,7200
VAU1,29/01/2020 18:06,29/01/2020 20:06,Accidental,Adverso,Condiciones Climáticas Adversas.,Tembetary,0 days 02:00:00,7200
VAU10,4/01/2020 22:35,4/01/2020 22:36,Programado,Normal,MEMO DD/DCC1/001/2020.,Mcal. Estigarribia,0 days 00:01:00,60
VAU10,4/01/2020 22:35,4/01/2020 22:36,Programado,Normal,MEMO DD/DCC1/001/2020.,Recoleta,0 days 00:01:00,60
VAU10,27/01/2020 18:50,27/01/2020 20:50,Accidental,Normal,No establecido.,Mcal. Estigarribia,0 days 02:00:00,7200
VAU10,27/01/2020 18:50,27/01/2020 20:50,Accidental,Normal,No establecido.,Recoleta,0 days 02:00:00,7200
VAU10,27/01/2020 19:30,27/01/2020 19:34,Accidental,Normal,"Abierto Interruptor, para efectuar reparación de Puente MT Suelto en el Seccionador N° 51345. Boggiani y RI 3.",Mcal. Estigarribia,0 days 00:04:00,240
VAU10,27/01/2020 19:30,27/01/2020 19:34,Accidental,Normal,"Abierto Interruptor, para efectuar reparación de Puente MT Suelto en el Seccionador N° 51345. Boggiani y RI 3.",Recoleta,0 days 00:04:00,240
VAU11,4/01/2020 23:07,4/01/2020 23:08,Programado,Normal,MEMO DD/DCC1/001/2020.,Mcal. Estigarribia,0 days 00:01:00,60
VAU11,4/01/2020 23:07,4/01/2020 23:08,Programado,Normal,MEMO DD/DCC1/001/2020.,Recoleta,0 days 00:01:00,60
VAU11,6/01/2020 15:29,06/01/2020 17:29,Accidental,Adverso,Condiciones Climáticas Adversas.,Luis Alberto de Herrera,0 days 02:00:00,7200
VAU11,6/01/2020 15:29,06/01/2020 17:29,Accidental,Adverso,Condiciones Climáticas Adversas.,Santa María,0 days 02:00:00,7200
VAU11,6/01/2020 15:29,06/01/2020 17:29,Accidental,Adverso,Condiciones Climáticas Adversas.,Villa Aurelia,0 days 02:00:00,7200
VAU11,6/01/2020 15:29,06/01/2020 17:29,Accidental,Adverso,Condiciones Climáticas Adversas.,Luis Alberto de Herrera,0 days 02:00:00,7200
VAU11,6/01/2020 15:29,06/01/2020 17:29,Accidental,Adverso,Condiciones Climáticas Adversas.,Santa María,0 days 02:00:00,7200
VAU11,6/01/2020 15:29,06/01/2020 17:29,Accidental,Adverso,Condiciones Climáticas Adversas.,Villa Aurelia,0 days 02:00:00,7200
VAU11,6/01/2020 15:31,6/01/2020 16:36,Accidental,Adverso,Condiciones Climáticas Adversas.,Luis Alberto de Herrera,0 days 01:05:00,3900
VAU11,6/01/2020 15:31,6/01/2020 16:36,Accidental,Adverso,Condiciones Climáticas Adversas.,Santa María,0 days 01:05:00,3900
VAU11,6/01/2020 15:31,6/01/2020 16:36,Accidental,Adverso,Condiciones Climáticas Adversas.,Villa Aurelia,0 days 01:05:00,3900
VAU11,10/01/2020 08:06,10/01/2020 10:01,Accidental,Adverso,Condiciones Climáticas Adversas.,Luis Alberto de Herrera,0 days 01:55:00,6900
VAU11,10/01/2020 08:06,10/01/2020 10:01,Accidental,Adverso,Condiciones Climáticas Adversas.,Santa María,0 days 01:55:00,6900
VAU11,10/01/2020 08:06,10/01/2020 10:01,Accidental,Adverso,Condiciones Climáticas Adversas.,Villa Aurelia,0 days 01:55:00,6900
VAU11,29/01/2020 18:09,29/01/2020 20:09,Accidental,Adverso,Condiciones Climáticas Adversas.,Luis Alberto de Herrera,0 days 02:00:00,7200
VAU11,29/01/2020 18:09,29/01/2020 20:09,Accidental,Adverso,Condiciones Climáticas Adversas.,Santa María,0 days 02:00:00,7200
VAU11,29/01/2020 18:09,29/01/2020 20:09,Accidental,Adverso,Condiciones Climáticas Adversas.,Villa Aurelia,0 days 02:00:00,7200
VAU11,31/01/2020 01:14,31/01/2020 01:18,Accidental,Adverso,Abierto interruptor para reparar puente MT suelto. En Yegros c/ M. Lynch,Luis Alberto de Herrera,0 days 00:04:00,240
VAU11,31/01/2020 01:14,31/01/2020 01:18,Accidental,Adverso,Abierto interruptor para reparar puente MT suelto. En Yegros c/ M. Lynch,Santa María,0 days 00:04:00,240
VAU11,31/01/2020 01:14,31/01/2020 01:18,Accidental,Adverso,Abierto interruptor para reparar puente MT suelto. En Yegros c/ M. Lynch,Villa Aurelia,0 days 00:04:00,240
VAU12,4/01/2020 22:52,4/01/2020 22:54,Programado,Normal,MEMO DD/DCC1/001/2020.,Mcal. Estigarribia,0 days 00:02:00,120
VAU14,4/01/2020 23:06,4/01/2020 23:08,Programado,Normal,MEMO DD/DCC1/001/2020.,Villa Aurelia,0 days 00:02:00,120
VAU14,4/01/2020 23:06,4/01/2020 23:08,Programado,Normal,MEMO DD/DCC1/001/2020.,Los Laureles,0 days 00:02:00,120
VAU14,4/01/2020 23:06,4/01/2020 23:08,Programado,Normal,MEMO DD/DCC1/001/2020.,Hipódromo,0 days 00:02:00,120
VAU14,6/01/2020 15:29,6/01/2020 19:59,Accidental,Adverso,SF averiado F2. RI 2 de Mayo y Cerafina Davalos.,Villa Aurelia,0 days 04:30:00,16200
VAU14,6/01/2020 15:29,6/01/2020 19:59,Accidental,Adverso,SF averiado F2. RI 2 de Mayo y Cerafina Davalos.,Los Laureles,0 days 04:30:00,16200
VAU14,6/01/2020 15:29,6/01/2020 19:59,Accidental,Adverso,SF averiado F2. RI 2 de Mayo y Cerafina Davalos.,Hipódromo,0 days 04:30:00,16200
VAU3,4/01/2020 22:50,4/01/2020 22:52,Programado,Normal,MEMO DD/DCC1/001/2020.,Villa Aurelia,0 days 00:02:00,120
VAU3,4/01/2020 22:50,4/01/2020 22:52,Programado,Normal,MEMO DD/DCC1/001/2020.,San Pablo,0 days 00:02:00,120
VAU3,6/01/2020 15:27,06/01/2020 17:27,Accidental,Adverso,Condiciones Climáticas Adversas.,Villa Aurelia,0 days 02:00:00,7200
VAU3,6/01/2020 15:27,06/01/2020 17:27,Accidental,Adverso,Condiciones Climáticas Adversas.,San Pablo,0 days 02:00:00,7200
VAU3,6/01/2020 15:29,6/01/2020 19:28,Accidental,Adverso,"Línea MT suelta, Ramas sobre Línea MT Suelta. Cacique c/ Epifanio Mendez Fleitas, Ramas sobre Eusebio Ayala y Boggiani en la RTU 50091.",Villa Aurelia,0 days 03:59:00,14340
VAU3,6/01/2020 15:29,6/01/2020 19:28,Accidental,Adverso,"Línea MT suelta, Ramas sobre Línea MT Suelta. Cacique c/ Epifanio Mendez Fleitas, Ramas sobre Eusebio Ayala y Boggiani en la RTU 50091.",San Pablo,0 days 03:59:00,14340
VAU3,31/01/2020 16:51,31/01/2020 18:51,Accidental,Normal,No establecido.,Villa Aurelia,0 days 02:00:00,7200
VAU3,31/01/2020 16:51,31/01/2020 18:51,Accidental,Normal,No establecido.,San Pablo,0 days 02:00:00,7200
VAU4,5/01/2020 08:07,5/01/2020 08:11,Programado,Normal,Abierto Interruptor para efectuar Canalización del corte MEMO DD/DCC1/001/2020.,Los Laureles,0 days 00:04:00,240
VAU4,5/01/2020 08:07,5/01/2020 08:11,Programado,Normal,Abierto Interruptor para efectuar Canalización del corte MEMO DD/DCC1/001/2020.,Nazareth,0 days 00:04:00,240
VAU4,5/01/2020 08:07,5/01/2020 08:11,Programado,Normal,Abierto Interruptor para efectuar Canalización del corte MEMO DD/DCC1/001/2020.,Recoleta,0 days 00:04:00,240
VAU4,5/01/2020 08:07,5/01/2020 08:11,Programado,Normal,Abierto Interruptor para efectuar Canalización del corte MEMO DD/DCC1/001/2020.,Tembetary,0 days 00:04:00,240
VAU6,29/01/2020 18:05,29/01/2020 23:12,Accidental,Adverso,Condiciones Climáticas Adversas.,Mcal. Estigarribia,0 days 05:07:00,18420
VAU8,4/01/2020 14:20,4/01/2020 15:04,Accidental,Normal,Ramas sobre Línea MT. Línea en CC F1-2. Rivarola y Cnel. López.,Villa Aurelia,0 days 00:44:00,2640
VAU8,6/01/2020 15:29,6/01/2020 19:07,Accidental,Adverso,Ramas sobre Línea MT. Madame Lynch y L. Rojas.,Villa Aurelia,0 days 03:38:00,13080
VAU8,6/01/2020 20:46,6/01/2020 20:48,Accidental,Adverso,"Abierto Interruptor, para efectuar maniobras.",Villa Aurelia,0 days 00:02:00,120
VAU8,10/01/2020 08:10,10/01/2020 09:00,Accidental,Adverso,Condiciones Climáticas Adversas.,Villa Aurelia,0 days 00:50:00,3000
VAU8,13/01/2020 17:38,13/01/2020 18:11,Accidental,Adverso,Transformador averiado. Rivarola Matto y Lomas Valentinas.,Villa Aurelia,0 days 00:33:00,1980
VAU8,13/01/2020 22:52,13/01/2020 23:02,Accidental,Normal,"Abierto Interruptor, para efectuar cierre de Puente MT. Tte. Rivarola y Boggiani.",Villa Aurelia,0 days 00:10:00,600
VAU8,16/01/2020 17:35,16/01/2020 19:05,Accidental,Normal,Aislador roto y pájaro en contacto con Línea MT. Cap. Villamayor y Músicos del Chaco.,Villa Aurelia,0 days 01:30:00,5400
VAU8,29/01/2020 18:09,29/01/2020 20:19,Accidental,Adverso,Condiciones Climáticas Adversas.,Villa Aurelia,0 days 02:10:00,7800
