,PRIMARIO,FUERA DE SERVICIO,REPOSICION,TIPO DE EVENTO,ESTADO DEL CLIMA,OBSERVACION,BARRIO,DURACION,DURACION SEGS
1,REP2,30/09/2020 23:15,30/09/2020 23:27,Accidental,Adverso,SF operado. Derivación en Santa Rosa y Perón.,Santa Librada,0 days 00:12:00,720
0,REP3,2/09/2020 20:23,02/09/2020 22:23,Accidental,Normal,No establecido.,San Pablo,0 days 02:00:00,7200
1,REP3,2/09/2020 20:23,02/09/2020 22:23,Accidental,Normal,No establecido.,Obrero,0 days 02:00:00,7200
2,REP3,2/09/2020 20:23,02/09/2020 22:23,Accidental,Normal,No establecido.,San Vicente,0 days 02:00:00,7200
3,REP3,2/09/2020 20:23,02/09/2020 22:23,Accidental,Normal,No establecido.,Republicano,0 days 02:00:00,7200
4,REP3,2/09/2020 20:23,02/09/2020 22:23,Accidental,Normal,No establecido.,Santa Ana,0 days 02:00:00,7200
5,REP3,2/09/2020 20:23,02/09/2020 22:23,Accidental,Normal,No establecido.,Jukyty,0 days 02:00:00,7200
6,REP3,2/09/2020 20:23,02/09/2020 22:23,Accidental,Normal,No establecido.,Santa Librada,0 days 02:00:00,7200
7,REP3,2/09/2020 20:23,02/09/2020 22:23,Accidental,Normal,No establecido.,Pirizal,0 days 02:00:00,7200
0,REP3,26/09/2020 02:50,26/09/2020 03:15,Producción,Normal,Cambio de configuración CH-IPU/CH-YAC.,San Pablo,0 days 00:25:00,1500
1,REP3,26/09/2020 02:50,26/09/2020 03:15,Producción,Normal,Cambio de configuración CH-IPU/CH-YAC.,Obrero,0 days 00:25:00,1500
2,REP3,26/09/2020 02:50,26/09/2020 03:15,Producción,Normal,Cambio de configuración CH-IPU/CH-YAC.,San Vicente,0 days 00:25:00,1500
3,REP3,26/09/2020 02:50,26/09/2020 03:15,Producción,Normal,Cambio de configuración CH-IPU/CH-YAC.,Republicano,0 days 00:25:00,1500
4,REP3,26/09/2020 02:50,26/09/2020 03:15,Producción,Normal,Cambio de configuración CH-IPU/CH-YAC.,Santa Ana,0 days 00:25:00,1500
5,REP3,26/09/2020 02:50,26/09/2020 03:15,Producción,Normal,Cambio de configuración CH-IPU/CH-YAC.,Jukyty,0 days 00:25:00,1500
6,REP3,26/09/2020 02:50,26/09/2020 03:15,Producción,Normal,Cambio de configuración CH-IPU/CH-YAC.,Santa Librada,0 days 00:25:00,1500
7,REP3,26/09/2020 02:50,26/09/2020 03:15,Producción,Normal,Cambio de configuración CH-IPU/CH-YAC.,Pirizal,0 days 00:25:00,1500
0,REP3,26/09/2020 12:54,26/09/2020 14:54,Accidental,Adverso,Condiciones Climáticas Adversas.,San Pablo,0 days 02:00:00,7200
1,REP3,26/09/2020 12:54,26/09/2020 14:54,Accidental,Adverso,Condiciones Climáticas Adversas.,Obrero,0 days 02:00:00,7200
2,REP3,26/09/2020 12:54,26/09/2020 14:54,Accidental,Adverso,Condiciones Climáticas Adversas.,San Vicente,0 days 02:00:00,7200
3,REP3,26/09/2020 12:54,26/09/2020 14:54,Accidental,Adverso,Condiciones Climáticas Adversas.,Republicano,0 days 02:00:00,7200
4,REP3,26/09/2020 12:54,26/09/2020 14:54,Accidental,Adverso,Condiciones Climáticas Adversas.,Santa Ana,0 days 02:00:00,7200
5,REP3,26/09/2020 12:54,26/09/2020 14:54,Accidental,Adverso,Condiciones Climáticas Adversas.,Jukyty,0 days 02:00:00,7200
6,REP3,26/09/2020 12:54,26/09/2020 14:54,Accidental,Adverso,Condiciones Climáticas Adversas.,Santa Librada,0 days 02:00:00,7200
7,REP3,26/09/2020 12:54,26/09/2020 14:54,Accidental,Adverso,Condiciones Climáticas Adversas.,Pirizal,0 days 02:00:00,7200
0,REP3,26/09/2020 13:11,26/09/2020 15:11,Accidental,Adverso,Condiciones Climáticas Adversas.,San Pablo,0 days 02:00:00,7200
1,REP3,26/09/2020 13:11,26/09/2020 15:11,Accidental,Adverso,Condiciones Climáticas Adversas.,Obrero,0 days 02:00:00,7200
2,REP3,26/09/2020 13:11,26/09/2020 15:11,Accidental,Adverso,Condiciones Climáticas Adversas.,San Vicente,0 days 02:00:00,7200
3,REP3,26/09/2020 13:11,26/09/2020 15:11,Accidental,Adverso,Condiciones Climáticas Adversas.,Republicano,0 days 02:00:00,7200
4,REP3,26/09/2020 13:11,26/09/2020 15:11,Accidental,Adverso,Condiciones Climáticas Adversas.,Santa Ana,0 days 02:00:00,7200
5,REP3,26/09/2020 13:11,26/09/2020 15:11,Accidental,Adverso,Condiciones Climáticas Adversas.,Jukyty,0 days 02:00:00,7200
6,REP3,26/09/2020 13:11,26/09/2020 15:11,Accidental,Adverso,Condiciones Climáticas Adversas.,Santa Librada,0 days 02:00:00,7200
7,REP3,26/09/2020 13:11,26/09/2020 15:11,Accidental,Adverso,Condiciones Climáticas Adversas.,Pirizal,0 days 02:00:00,7200
0,REP3,26/09/2020 13:23,26/09/2020 15:23,Accidental,Adverso,Condiciones Climáticas Adversas.,San Pablo,0 days 02:00:00,7200
1,REP3,26/09/2020 13:23,26/09/2020 15:23,Accidental,Adverso,Condiciones Climáticas Adversas.,Obrero,0 days 02:00:00,7200
2,REP3,26/09/2020 13:23,26/09/2020 15:23,Accidental,Adverso,Condiciones Climáticas Adversas.,San Vicente,0 days 02:00:00,7200
3,REP3,26/09/2020 13:23,26/09/2020 15:23,Accidental,Adverso,Condiciones Climáticas Adversas.,Republicano,0 days 02:00:00,7200
4,REP3,26/09/2020 13:23,26/09/2020 15:23,Accidental,Adverso,Condiciones Climáticas Adversas.,Santa Ana,0 days 02:00:00,7200
5,REP3,26/09/2020 13:23,26/09/2020 15:23,Accidental,Adverso,Condiciones Climáticas Adversas.,Jukyty,0 days 02:00:00,7200
6,REP3,26/09/2020 13:23,26/09/2020 15:23,Accidental,Adverso,Condiciones Climáticas Adversas.,Santa Librada,0 days 02:00:00,7200
7,REP3,26/09/2020 13:23,26/09/2020 15:23,Accidental,Adverso,Condiciones Climáticas Adversas.,Pirizal,0 days 02:00:00,7200
0,REP3,30/09/2020 12:58,30/09/2020 13:37,Accidental,Adverso,Condiciones Climáticas Adversas.,San Pablo,0 days 00:39:00,2340
1,REP3,30/09/2020 12:58,30/09/2020 13:37,Accidental,Adverso,Condiciones Climáticas Adversas.,Obrero,0 days 00:39:00,2340
2,REP3,30/09/2020 12:58,30/09/2020 13:37,Accidental,Adverso,Condiciones Climáticas Adversas.,San Vicente,0 days 00:39:00,2340
3,REP3,30/09/2020 12:58,30/09/2020 13:37,Accidental,Adverso,Condiciones Climáticas Adversas.,Republicano,0 days 00:39:00,2340
4,REP3,30/09/2020 12:58,30/09/2020 13:37,Accidental,Adverso,Condiciones Climáticas Adversas.,Santa Ana,0 days 00:39:00,2340
5,REP3,30/09/2020 12:58,30/09/2020 13:37,Accidental,Adverso,Condiciones Climáticas Adversas.,Jukyty,0 days 00:39:00,2340
6,REP3,30/09/2020 12:58,30/09/2020 13:37,Accidental,Adverso,Condiciones Climáticas Adversas.,Santa Librada,0 days 00:39:00,2340
7,REP3,30/09/2020 12:58,30/09/2020 13:37,Accidental,Adverso,Condiciones Climáticas Adversas.,Pirizal,0 days 00:39:00,2340
0,REP3,30/09/2020 15:00,30/09/2020 15:21,Accidental,Adverso,Línea MT F3 en contacto con brazo de AP. Corochirey 11 de Setiembre.,San Pablo,0 days 00:21:00,1260
1,REP3,30/09/2020 15:00,30/09/2020 15:21,Accidental,Adverso,Línea MT F3 en contacto con brazo de AP. Corochirey 11 de Setiembre.,Obrero,0 days 00:21:00,1260
2,REP3,30/09/2020 15:00,30/09/2020 15:21,Accidental,Adverso,Línea MT F3 en contacto con brazo de AP. Corochirey 11 de Setiembre.,San Vicente,0 days 00:21:00,1260
3,REP3,30/09/2020 15:00,30/09/2020 15:21,Accidental,Adverso,Línea MT F3 en contacto con brazo de AP. Corochirey 11 de Setiembre.,Republicano,0 days 00:21:00,1260
4,REP3,30/09/2020 15:00,30/09/2020 15:21,Accidental,Adverso,Línea MT F3 en contacto con brazo de AP. Corochirey 11 de Setiembre.,Santa Ana,0 days 00:21:00,1260
5,REP3,30/09/2020 15:00,30/09/2020 15:21,Accidental,Adverso,Línea MT F3 en contacto con brazo de AP. Corochirey 11 de Setiembre.,Jukyty,0 days 00:21:00,1260
6,REP3,30/09/2020 15:00,30/09/2020 15:21,Accidental,Adverso,Línea MT F3 en contacto con brazo de AP. Corochirey 11 de Setiembre.,Santa Librada,0 days 00:21:00,1260
7,REP3,30/09/2020 15:00,30/09/2020 15:21,Accidental,Adverso,Línea MT F3 en contacto con brazo de AP. Corochirey 11 de Setiembre.,Pirizal,0 days 00:21:00,1260
0,REP3,30/09/2020 18:24,30/09/2020 18:26,Accidental,Adverso,Abierto SFT derivación. Corochire y Gral. Santos.,San Pablo,0 days 00:02:00,120
1,REP3,30/09/2020 18:24,30/09/2020 18:26,Accidental,Adverso,Abierto SFT derivación. Corochire y Gral. Santos.,Obrero,0 days 00:02:00,120
2,REP3,30/09/2020 18:24,30/09/2020 18:26,Accidental,Adverso,Abierto SFT derivación. Corochire y Gral. Santos.,San Vicente,0 days 00:02:00,120
3,REP3,30/09/2020 18:24,30/09/2020 18:26,Accidental,Adverso,Abierto SFT derivación. Corochire y Gral. Santos.,Republicano,0 days 00:02:00,120
4,REP3,30/09/2020 18:24,30/09/2020 18:26,Accidental,Adverso,Abierto SFT derivación. Corochire y Gral. Santos.,Santa Ana,0 days 00:02:00,120
5,REP3,30/09/2020 18:24,30/09/2020 18:26,Accidental,Adverso,Abierto SFT derivación. Corochire y Gral. Santos.,Jukyty,0 days 00:02:00,120
6,REP3,30/09/2020 18:24,30/09/2020 18:26,Accidental,Adverso,Abierto SFT derivación. Corochire y Gral. Santos.,Santa Librada,0 days 00:02:00,120
7,REP3,30/09/2020 18:24,30/09/2020 18:26,Accidental,Adverso,Abierto SFT derivación. Corochire y Gral. Santos.,Pirizal,0 days 00:02:00,120
0,REP4,14/09/2020 06:07,14/09/2020 07:41,Accidental,Adverso,Fuera de servicio constatado por reclamos.,Hipódromo,0 days 01:34:00,5640
0,REP4,14/09/2020 07:41,14/09/2020 07:52,Accidental,Adverso,Al efectuar maniobras.,Hipódromo,0 days 00:11:00,660
0,REP4,14/09/2020 10:13,14/09/2020 10:47,Accidental,Adverso,Ramas sobre Línea MT en Concepción y Tobati.Línea MT suelta en Lapacho y Eusebio Ayala.,Hipódromo,0 days 00:34:00,2040
0,REP4,26/09/2020 02:50,26/09/2020 03:15,Producción,Normal,Cambio de configuración CH-IPU/CH-YAC.,Hipódromo,0 days 00:25:00,1500
0,REP5,26/09/2020 02:50,26/09/2020 03:15,Producción,Normal,Cambio de configuración CH-IPU/CH-YAC.,Tte. Silvio Pettirossi,0 days 00:25:00,1500
1,REP5,26/09/2020 02:50,26/09/2020 03:15,Producción,Normal,Cambio de configuración CH-IPU/CH-YAC.,San Vicente,0 days 00:25:00,1500
2,REP5,26/09/2020 02:50,26/09/2020 03:15,Producción,Normal,Cambio de configuración CH-IPU/CH-YAC.,Pinoza,0 days 00:25:00,1500
0,REP6,8/09/2020 07:24,8/09/2020 08:11,Accidental,Normal,Descargador y seccionador fusible averiado. Zorrillade San Martín y Gardel.,San Vicente,0 days 00:47:00,2820
1,REP6,8/09/2020 07:24,8/09/2020 08:11,Accidental,Normal,Descargador y seccionador fusible averiado. Zorrillade San Martín y Gardel.,Pinoza,0 days 00:47:00,2820
2,REP6,8/09/2020 07:24,8/09/2020 08:11,Accidental,Normal,Descargador y seccionador fusible averiado. Zorrillade San Martín y Gardel.,Pirizal,0 days 00:47:00,2820
0,REP6,26/09/2020 02:50,26/09/2020 03:15,Producción,Normal,Cambio de configuración CH-IPU/CH-YAC.,San Vicente,0 days 00:25:00,1500
1,REP6,26/09/2020 02:50,26/09/2020 03:15,Producción,Normal,Cambio de configuración CH-IPU/CH-YAC.,Pinoza,0 days 00:25:00,1500
2,REP6,26/09/2020 02:50,26/09/2020 03:15,Producción,Normal,Cambio de configuración CH-IPU/CH-YAC.,Pirizal,0 days 00:25:00,1500
0,REP6,26/09/2020 10:33,26/09/2020 11:56,Accidental,Adverso,Ramas sobre Línea MT. Gardel y Zorrilla de SanMartín.,San Vicente,0 days 01:23:00,4980
1,REP6,26/09/2020 10:33,26/09/2020 11:56,Accidental,Adverso,Ramas sobre Línea MT. Gardel y Zorrilla de SanMartín.,Pinoza,0 days 01:23:00,4980
2,REP6,26/09/2020 10:33,26/09/2020 11:56,Accidental,Adverso,Ramas sobre Línea MT. Gardel y Zorrilla de SanMartín.,Pirizal,0 days 01:23:00,4980
0,REP6,29/09/2020 11:53,29/09/2020 13:53,Accidental,Normal,No establecido.,San Vicente,0 days 02:00:00,7200
1,REP6,29/09/2020 11:53,29/09/2020 13:53,Accidental,Normal,No establecido.,Pinoza,0 days 02:00:00,7200
2,REP6,29/09/2020 11:53,29/09/2020 13:53,Accidental,Normal,No establecido.,Pirizal,0 days 02:00:00,7200
0,REP7,26/09/2020 02:50,26/09/2020 03:15,Producción,Normal,Cambio de configuración CH-IPU/CH-YAC.,Tte. Silvio Pettirossi,0 days 00:25:00,1500
1,REP7,26/09/2020 02:50,26/09/2020 03:15,Producción,Normal,Cambio de configuración CH-IPU/CH-YAC.,San Vicente,0 days 00:25:00,1500
2,REP7,26/09/2020 02:50,26/09/2020 03:15,Producción,Normal,Cambio de configuración CH-IPU/CH-YAC.,Pinoza,0 days 00:25:00,1500
0,REP9,26/09/2020 02:50,26/09/2020 03:15,Producción,Normal,Cambio de configuración CH-IPU/CH-YAC.,Obrero,0 days 00:25:00,1500
1,REP9,26/09/2020 02:50,26/09/2020 03:15,Producción,Normal,Cambio de configuración CH-IPU/CH-YAC.,Tte. Silvio Pettirossi,0 days 00:25:00,1500
0,REP9,28/09/2020 01:45,28/09/2020 02:03,Accidental,Normal,"Abierto Interruptor, cruceta MT rota. Principio deincendio Acometida Trovato.",Obrero,0 days 00:18:00,1080
1,REP9,28/09/2020 01:45,28/09/2020 02:03,Accidental,Normal,"Abierto Interruptor, cruceta MT rota. Principio deincendio Acometida Trovato.",Tte. Silvio Pettirossi,0 days 00:18:00,1080
0,SMI1,14/09/2020 05:31,14/09/2020 07:04,Accidental,Adverso,Condiciones Climáticas Adversas.,Pinoza,0 days 01:33:00,5580
1,SMI1,14/09/2020 05:31,14/09/2020 07:04,Accidental,Adverso,Condiciones Climáticas Adversas.,Gral. Bernardino Caballero,0 days 01:33:00,5580
2,SMI1,14/09/2020 05:31,14/09/2020 07:04,Accidental,Adverso,Condiciones Climáticas Adversas.,Ciudad Nueva,0 days 01:33:00,5580
0,SMI1,14/09/2020 07:14,14/09/2020 07:27,Accidental,Adverso,Cruceta MT rota. 29 de Setiembre e/ Bruno Guggiariy Morquio.,Pinoza,0 days 00:13:00,780
1,SMI1,14/09/2020 07:14,14/09/2020 07:27,Accidental,Adverso,Cruceta MT rota. 29 de Setiembre e/ Bruno Guggiariy Morquio.,Gral. Bernardino Caballero,0 days 00:13:00,780
2,SMI1,14/09/2020 07:14,14/09/2020 07:27,Accidental,Adverso,Cruceta MT rota. 29 de Setiembre e/ Bruno Guggiariy Morquio.,Ciudad Nueva,0 days 00:13:00,780
0,SMI10,14/09/2020 04:19,14/09/2020 04:33,Accidental,Adverso,Condiciones Climáticas Adversas.,Las Mercedes,0 days 00:14:00,840
1,SMI10,14/09/2020 04:19,14/09/2020 04:33,Accidental,Adverso,Condiciones Climáticas Adversas.,Mburicao,0 days 00:14:00,840
2,SMI10,14/09/2020 04:19,14/09/2020 04:33,Accidental,Adverso,Condiciones Climáticas Adversas.,Gral. Bernardino Caballero,0 days 00:14:00,840
0,SMI2,14/09/2020 07:14,14/09/2020 08:22,Accidental,Adverso,Condiciones Climáticas Adversas.,Mburicao,0 days 01:08:00,4080
1,SMI2,14/09/2020 07:14,14/09/2020 08:22,Accidental,Adverso,Condiciones Climáticas Adversas.,Recoleta,0 days 01:08:00,4080
2,SMI2,14/09/2020 07:14,14/09/2020 08:22,Accidental,Adverso,Condiciones Climáticas Adversas.,Mcal. Francisco S. López,0 days 01:08:00,4080
3,SMI2,14/09/2020 07:14,14/09/2020 08:22,Accidental,Adverso,Condiciones Climáticas Adversas.,Gral. Bernardino Caballero,0 days 01:08:00,4080
0,SMI7,19/09/2020 23:24,19/09/2020 23:25,Accidental,Normal,"Abierto Interruptor, para cambio de SF. España yPerú.",San Felipe,0 days 00:01:00,60
1,SMI7,19/09/2020 23:24,19/09/2020 23:25,Accidental,Normal,"Abierto Interruptor, para cambio de SF. España yPerú.",Jara,0 days 00:01:00,60
0,SMI9,14/09/2020 06:58,14/09/2020 08:58,Accidental,Adverso,Condiciones Climáticas Adversas.,Las Mercedes,0 days 02:00:00,7200
1,SMI9,14/09/2020 06:58,14/09/2020 08:58,Accidental,Adverso,Condiciones Climáticas Adversas.,San Felipe,0 days 02:00:00,7200
0,SMI9,14/09/2020 08:14,14/09/2020 09:38,Accidental,Adverso,Condiciones Climáticas Adversas.,Las Mercedes,0 days 01:24:00,5040
1,SMI9,14/09/2020 08:14,14/09/2020 09:38,Accidental,Adverso,Condiciones Climáticas Adversas.,San Felipe,0 days 01:24:00,5040
0,VAU1,30/09/2020 12:15,30/09/2020 14:15,Accidental,Adverso,Condiciones Climáticas Adversas.,Los Laureles,0 days 02:00:00,7200
1,VAU1,30/09/2020 12:15,30/09/2020 14:15,Accidental,Adverso,Condiciones Climáticas Adversas.,Mcal. Estigarribia,0 days 02:00:00,7200
2,VAU1,30/09/2020 12:15,30/09/2020 14:15,Accidental,Adverso,Condiciones Climáticas Adversas.,Hipódromo,0 days 02:00:00,7200
3,VAU1,30/09/2020 12:15,30/09/2020 14:15,Accidental,Adverso,Condiciones Climáticas Adversas.,Tembetary,0 days 02:00:00,7200
0,VAU1,30/09/2020 12:49,30/09/2020 14:50,Accidental,Adverso,Condiciones Climáticas Adversas.,Los Laureles,0 days 02:01:00,7260
1,VAU1,30/09/2020 12:49,30/09/2020 14:50,Accidental,Adverso,Condiciones Climáticas Adversas.,Mcal. Estigarribia,0 days 02:01:00,7260
2,VAU1,30/09/2020 12:49,30/09/2020 14:50,Accidental,Adverso,Condiciones Climáticas Adversas.,Hipódromo,0 days 02:01:00,7260
3,VAU1,30/09/2020 12:49,30/09/2020 14:50,Accidental,Adverso,Condiciones Climáticas Adversas.,Tembetary,0 days 02:01:00,7260
0,VAU10,17/09/2020 04:48,17/09/2020 06:08,Accidental,Normal,Transformador averiado. RI 18 Pitiantuta y LópezMoreira.,Villa Aurelia,0 days 01:20:00,4800
1,VAU10,17/09/2020 04:48,17/09/2020 06:08,Accidental,Normal,Transformador averiado. RI 18 Pitiantuta y LópezMoreira.,San Pablo,0 days 01:20:00,4800
0,VAU10,21/09/2020 10:47,21/09/2020 12:47,Accidental,Normal,No establecido.,Los Laureles,0 days 02:00:00,7200
1,VAU10,21/09/2020 10:47,21/09/2020 12:47,Accidental,Normal,No establecido.,Nazareth,0 days 02:00:00,7200
2,VAU10,21/09/2020 10:47,21/09/2020 12:47,Accidental,Normal,No establecido.,Recoleta,0 days 02:00:00,7200
3,VAU10,21/09/2020 10:47,21/09/2020 12:47,Accidental,Normal,No establecido.,Tembetary,0 days 02:00:00,7200
0,VAU3,15/09/2020 14:59,15/09/2020 16:59,Accidental,Normal,No establecido.,Villa Aurelia,0 days 02:00:00,7200
1,VAU3,15/09/2020 14:59,15/09/2020 16:59,Accidental,Normal,No establecido.,San Pablo,0 days 02:00:00,7200
0,VAU3,19/09/2020 18:25,19/09/2020 19:05,Accidental,Normal,Choque por sostén MT. Eusebio Ayala y Conradi.,Villa Aurelia,0 days 00:40:00,2400
1,VAU3,19/09/2020 18:25,19/09/2020 19:05,Accidental,Normal,Choque por sostén MT. Eusebio Ayala y Conradi.,San Pablo,0 days 00:40:00,2400
0,VAU3,26/09/2020 13:58,26/09/2020 15:58,Accidental,Adverso,Condiciones Climáticas Adversas.,Villa Aurelia,0 days 02:00:00,7200
1,VAU3,26/09/2020 13:58,26/09/2020 15:58,Accidental,Adverso,Condiciones Climáticas Adversas.,San Pablo,0 days 02:00:00,7200
0,VAU4,21/09/2020 08:57,21/09/2020 10:57,Accidental,Normal,No establecido.,Los Laureles,0 days 02:00:00,7200
1,VAU4,21/09/2020 08:57,21/09/2020 10:57,Accidental,Normal,No establecido.,Nazareth,0 days 02:00:00,7200
2,VAU4,21/09/2020 08:57,21/09/2020 10:57,Accidental,Normal,No establecido.,Recoleta,0 days 02:00:00,7200
3,VAU4,21/09/2020 08:57,21/09/2020 10:57,Accidental,Normal,No establecido.,Tembetary,0 days 02:00:00,7200
0,VAU8,11/09/2020 12:53,11/09/2020 13:16,Accidental,Normal,Descargador averiado. Mécanicos de aviación yFacundo Machaín.,Villa Aurelia,0 days 00:23:00,1380
