,PRIMARIO,FUERA DE SERVICIO,REPOSICION,TIPO DE EVENTO,ESTADO DEL CLIMA,OBSERVACION,BARRIO,DURACION,DURACION SEGS
7,REP3,1/10/2020 18:51,1/10/2020 18:54,Accidental,Adverso,Al efectuar maniobra.,Pirizal,0 days 00:03:00,180
0,REP3,14/10/2020 15:23,14/10/2020 17:23,Accidental,Adverso,Vientos fuertes.,San Pablo,0 days 02:00:00,7200
1,REP3,14/10/2020 15:23,14/10/2020 17:23,Accidental,Adverso,Vientos fuertes.,Obrero,0 days 02:00:00,7200
2,REP3,14/10/2020 15:23,14/10/2020 17:23,Accidental,Adverso,Vientos fuertes.,San Vicente,0 days 02:00:00,7200
3,REP3,14/10/2020 15:23,14/10/2020 17:23,Accidental,Adverso,Vientos fuertes.,Republicano,0 days 02:00:00,7200
4,REP3,14/10/2020 15:23,14/10/2020 17:23,Accidental,Adverso,Vientos fuertes.,Santa Ana,0 days 02:00:00,7200
5,REP3,14/10/2020 15:23,14/10/2020 17:23,Accidental,Adverso,Vientos fuertes.,Jukyty,0 days 02:00:00,7200
6,REP3,14/10/2020 15:23,14/10/2020 17:23,Accidental,Adverso,Vientos fuertes.,Santa Librada,0 days 02:00:00,7200
7,REP3,14/10/2020 15:23,14/10/2020 17:23,Accidental,Adverso,Vientos fuertes.,Pirizal,0 days 02:00:00,7200
0,REP3,14/10/2020 17:46,14/10/2020 20:16,Accidental,Adverso,"Abierto Interruptor, para efectuar reparación. LíneaMT Suelta, cruceta rota, Puente MT Suelto.",San Pablo,0 days 02:30:00,9000
1,REP3,14/10/2020 17:46,14/10/2020 20:16,Accidental,Adverso,"Abierto Interruptor, para efectuar reparación. LíneaMT Suelta, cruceta rota, Puente MT Suelto.",Obrero,0 days 02:30:00,9000
2,REP3,14/10/2020 17:46,14/10/2020 20:16,Accidental,Adverso,"Abierto Interruptor, para efectuar reparación. LíneaMT Suelta, cruceta rota, Puente MT Suelto.",San Vicente,0 days 02:30:00,9000
3,REP3,14/10/2020 17:46,14/10/2020 20:16,Accidental,Adverso,"Abierto Interruptor, para efectuar reparación. LíneaMT Suelta, cruceta rota, Puente MT Suelto.",Republicano,0 days 02:30:00,9000
4,REP3,14/10/2020 17:46,14/10/2020 20:16,Accidental,Adverso,"Abierto Interruptor, para efectuar reparación. LíneaMT Suelta, cruceta rota, Puente MT Suelto.",Santa Ana,0 days 02:30:00,9000
5,REP3,14/10/2020 17:46,14/10/2020 20:16,Accidental,Adverso,"Abierto Interruptor, para efectuar reparación. LíneaMT Suelta, cruceta rota, Puente MT Suelto.",Jukyty,0 days 02:30:00,9000
6,REP3,14/10/2020 17:46,14/10/2020 20:16,Accidental,Adverso,"Abierto Interruptor, para efectuar reparación. LíneaMT Suelta, cruceta rota, Puente MT Suelto.",Santa Librada,0 days 02:30:00,9000
7,REP3,14/10/2020 17:46,14/10/2020 20:16,Accidental,Adverso,"Abierto Interruptor, para efectuar reparación. LíneaMT Suelta, cruceta rota, Puente MT Suelto.",Pirizal,0 days 02:30:00,9000
0,REP3,17/10/2020 12:22,17/10/2020 13:11,Accidental,Normal,SF operado. Complejo Aranjuez.,San Pablo,0 days 00:49:00,2940
1,REP3,17/10/2020 12:22,17/10/2020 13:11,Accidental,Normal,SF operado. Complejo Aranjuez.,Obrero,0 days 00:49:00,2940
2,REP3,17/10/2020 12:22,17/10/2020 13:11,Accidental,Normal,SF operado. Complejo Aranjuez.,San Vicente,0 days 00:49:00,2940
3,REP3,17/10/2020 12:22,17/10/2020 13:11,Accidental,Normal,SF operado. Complejo Aranjuez.,Republicano,0 days 00:49:00,2940
4,REP3,17/10/2020 12:22,17/10/2020 13:11,Accidental,Normal,SF operado. Complejo Aranjuez.,Santa Ana,0 days 00:49:00,2940
5,REP3,17/10/2020 12:22,17/10/2020 13:11,Accidental,Normal,SF operado. Complejo Aranjuez.,Jukyty,0 days 00:49:00,2940
6,REP3,17/10/2020 12:22,17/10/2020 13:11,Accidental,Normal,SF operado. Complejo Aranjuez.,Santa Librada,0 days 00:49:00,2940
7,REP3,17/10/2020 12:22,17/10/2020 13:11,Accidental,Normal,SF operado. Complejo Aranjuez.,Pirizal,0 days 00:49:00,2940
0,REP3,25/10/2020 14:33,25/10/2020 16:33,Accidental,Normal,No establecido.,San Pablo,0 days 02:00:00,7200
1,REP3,25/10/2020 14:33,25/10/2020 16:33,Accidental,Normal,No establecido.,Obrero,0 days 02:00:00,7200
2,REP3,25/10/2020 14:33,25/10/2020 16:33,Accidental,Normal,No establecido.,San Vicente,0 days 02:00:00,7200
3,REP3,25/10/2020 14:33,25/10/2020 16:33,Accidental,Normal,No establecido.,Republicano,0 days 02:00:00,7200
4,REP3,25/10/2020 14:33,25/10/2020 16:33,Accidental,Normal,No establecido.,Santa Ana,0 days 02:00:00,7200
5,REP3,25/10/2020 14:33,25/10/2020 16:33,Accidental,Normal,No establecido.,Jukyty,0 days 02:00:00,7200
6,REP3,25/10/2020 14:33,25/10/2020 16:33,Accidental,Normal,No establecido.,Santa Librada,0 days 02:00:00,7200
7,REP3,25/10/2020 14:33,25/10/2020 16:33,Accidental,Normal,No establecido.,Pirizal,0 days 02:00:00,7200
0,REP3,26/10/2020 01:34,26/10/2020 03:08,Accidental,Adverso,Condiciones Climáticas Adversas.,San Pablo,0 days 01:34:00,5640
1,REP3,26/10/2020 01:34,26/10/2020 03:08,Accidental,Adverso,Condiciones Climáticas Adversas.,Obrero,0 days 01:34:00,5640
2,REP3,26/10/2020 01:34,26/10/2020 03:08,Accidental,Adverso,Condiciones Climáticas Adversas.,San Vicente,0 days 01:34:00,5640
3,REP3,26/10/2020 01:34,26/10/2020 03:08,Accidental,Adverso,Condiciones Climáticas Adversas.,Republicano,0 days 01:34:00,5640
4,REP3,26/10/2020 01:34,26/10/2020 03:08,Accidental,Adverso,Condiciones Climáticas Adversas.,Santa Ana,0 days 01:34:00,5640
5,REP3,26/10/2020 01:34,26/10/2020 03:08,Accidental,Adverso,Condiciones Climáticas Adversas.,Jukyty,0 days 01:34:00,5640
6,REP3,26/10/2020 01:34,26/10/2020 03:08,Accidental,Adverso,Condiciones Climáticas Adversas.,Santa Librada,0 days 01:34:00,5640
7,REP3,26/10/2020 01:34,26/10/2020 03:08,Accidental,Adverso,Condiciones Climáticas Adversas.,Pirizal,0 days 01:34:00,5640
0,REP3,29/10/2020 16:18,29/10/2020 17:05,Accidental,Normal,SF averiado. 18 de Julio y Felix Bogado.,San Pablo,0 days 00:47:00,2820
1,REP3,29/10/2020 16:18,29/10/2020 17:05,Accidental,Normal,SF averiado. 18 de Julio y Felix Bogado.,Obrero,0 days 00:47:00,2820
2,REP3,29/10/2020 16:18,29/10/2020 17:05,Accidental,Normal,SF averiado. 18 de Julio y Felix Bogado.,San Vicente,0 days 00:47:00,2820
3,REP3,29/10/2020 16:18,29/10/2020 17:05,Accidental,Normal,SF averiado. 18 de Julio y Felix Bogado.,Republicano,0 days 00:47:00,2820
4,REP3,29/10/2020 16:18,29/10/2020 17:05,Accidental,Normal,SF averiado. 18 de Julio y Felix Bogado.,Santa Ana,0 days 00:47:00,2820
5,REP3,29/10/2020 16:18,29/10/2020 17:05,Accidental,Normal,SF averiado. 18 de Julio y Felix Bogado.,Jukyty,0 days 00:47:00,2820
6,REP3,29/10/2020 16:18,29/10/2020 17:05,Accidental,Normal,SF averiado. 18 de Julio y Felix Bogado.,Santa Librada,0 days 00:47:00,2820
7,REP3,29/10/2020 16:18,29/10/2020 17:05,Accidental,Normal,SF averiado. 18 de Julio y Felix Bogado.,Pirizal,0 days 00:47:00,2820
0,REP4,26/10/2020 02:18,26/10/2020 03:07,Accidental,Adverso,Condiciones Climáticas Adversas.,Hipódromo,0 days 00:49:00,2940
0,REP4,26/10/2020 03:10,26/10/2020 03:53,Accidental,Adverso,Condiciones Climáticas Adversas.,Hipódromo,0 days 00:43:00,2580
0,REP4,26/10/2020 05:38,26/10/2020 06:30,Accidental,Adverso,Condiciones Climáticas Adversas. Transferenciaparcial sobre VAU5.,Hipódromo,0 days 00:52:00,3120
0,REP4,26/10/2020 09:17,26/10/2020 09:30,Accidental,Adverso,Tramo subterráneo averiado. Primer tramo.,Hipódromo,0 days 00:13:00,780
0,REP5,1/10/2020 11:33,1/10/2020 15:18,Accidental,Adverso,Condiciones Climáticas Adversas.,Tte. Silvio Pettirossi,0 days 03:45:00,13500
1,REP5,1/10/2020 11:33,1/10/2020 15:18,Accidental,Adverso,Condiciones Climáticas Adversas.,San Vicente,0 days 03:45:00,13500
2,REP5,1/10/2020 11:33,1/10/2020 15:18,Accidental,Adverso,Condiciones Climáticas Adversas.,Pinoza,0 days 03:45:00,13500
0,REP6,14/10/2020 15:35,14/10/2020 17:35,Accidental,Adverso,Vientos fuertes.,San Vicente,0 days 02:00:00,7200
1,REP6,14/10/2020 15:35,14/10/2020 17:35,Accidental,Adverso,Vientos fuertes.,Pinoza,0 days 02:00:00,7200
2,REP6,14/10/2020 15:35,14/10/2020 17:35,Accidental,Adverso,Vientos fuertes.,Pirizal,0 days 02:00:00,7200
0,REP6,14/10/2020 20:14,14/10/2020 20:54,Accidental,Adverso,"Abierto Interruptor, para efectuar reparación. PuenteMT Suelto. Magallanes y Zorrilla de San Martín.",San Vicente,0 days 00:40:00,2400
1,REP6,14/10/2020 20:14,14/10/2020 20:54,Accidental,Adverso,"Abierto Interruptor, para efectuar reparación. PuenteMT Suelto. Magallanes y Zorrilla de San Martín.",Pinoza,0 days 00:40:00,2400
2,REP6,14/10/2020 20:14,14/10/2020 20:54,Accidental,Adverso,"Abierto Interruptor, para efectuar reparación. PuenteMT Suelto. Magallanes y Zorrilla de San Martín.",Pirizal,0 days 00:40:00,2400
0,REP6,26/10/2020 01:33,26/10/2020 03:06,Accidental,Adverso,Condiciones Climáticas Adversas.,San Vicente,0 days 01:33:00,5580
1,REP6,26/10/2020 01:33,26/10/2020 03:06,Accidental,Adverso,Condiciones Climáticas Adversas.,Pinoza,0 days 01:33:00,5580
2,REP6,26/10/2020 01:33,26/10/2020 03:06,Accidental,Adverso,Condiciones Climáticas Adversas.,Pirizal,0 days 01:33:00,5580
0,REP6,26/10/2020 03:10,26/10/2020 11:26,Accidental,Adverso,Condiciones Climáticas Adversas.,San Vicente,0 days 08:16:00,29760
1,REP6,26/10/2020 03:10,26/10/2020 11:26,Accidental,Adverso,Condiciones Climáticas Adversas.,Pinoza,0 days 08:16:00,29760
2,REP6,26/10/2020 03:10,26/10/2020 11:26,Accidental,Adverso,Condiciones Climáticas Adversas.,Pirizal,0 days 08:16:00,29760
0,SMI10,24/10/2020 00:00,24/10/2020 00:18,Accidental,Normal,No establecido.,Las Mercedes,0 days 00:18:00,1080
1,SMI10,24/10/2020 00:00,24/10/2020 00:18,Accidental,Normal,No establecido.,Mburicao,0 days 00:18:00,1080
2,SMI10,24/10/2020 00:00,24/10/2020 00:18,Accidental,Normal,No establecido.,Gral. Bernardino Caballero,0 days 00:18:00,1080
0,SMI11,10/10/2020 07:19,10/10/2020 07:55,Accidental,Normal,No establecido.,Virgen de la Asunción,0 days 00:36:00,2160
1,SMI11,10/10/2020 07:19,10/10/2020 07:55,Accidental,Normal,No establecido.,Virgen del Huerto,0 days 00:36:00,2160
2,SMI11,10/10/2020 07:19,10/10/2020 07:55,Accidental,Normal,No establecido.,Bella Vista,0 days 00:36:00,2160
3,SMI11,10/10/2020 07:19,10/10/2020 07:55,Accidental,Normal,No establecido.,Mcal. Francisco S. López,0 days 00:36:00,2160
4,SMI11,10/10/2020 07:19,10/10/2020 07:55,Accidental,Normal,No establecido.,Jara,0 days 00:36:00,2160
0,SMI5,14/10/2020 13:29,14/10/2020 14:50,Accidental,Adverso,Vientos fuertes.,Las Mercedes,0 days 01:21:00,4860
1,SMI5,14/10/2020 13:29,14/10/2020 14:50,Accidental,Adverso,Vientos fuertes.,Ciudad Nueva,0 days 01:21:00,4860
0,VAU1,26/10/2020 05:22,26/10/2020 05:28,Accidental,Adverso,Abierto Interruptor. Puente MT Suelto F1.Aislador delSeccionador N° 52981 desprendido. S.R. Gónzalez yJosé Marti.,Los Laureles,0 days 00:06:00,360
1,VAU1,26/10/2020 05:22,26/10/2020 05:28,Accidental,Adverso,Abierto Interruptor. Puente MT Suelto F1.Aislador delSeccionador N° 52981 desprendido. S.R. Gónzalez yJosé Marti.,Mcal. Estigarribia,0 days 00:06:00,360
2,VAU1,26/10/2020 05:22,26/10/2020 05:28,Accidental,Adverso,Abierto Interruptor. Puente MT Suelto F1.Aislador delSeccionador N° 52981 desprendido. S.R. Gónzalez yJosé Marti.,Hipódromo,0 days 00:06:00,360
3,VAU1,26/10/2020 05:22,26/10/2020 05:28,Accidental,Adverso,Abierto Interruptor. Puente MT Suelto F1.Aislador delSeccionador N° 52981 desprendido. S.R. Gónzalez yJosé Marti.,Tembetary,0 days 00:06:00,360
0,VAU10,2/10/2020 12:00,2/10/2020 12:04,Accidental,Normal,Abierto interruptor para efectuar reparación depuente MT suelto. Salida del VAU 10.,Mcal. Estigarribia,0 days 00:04:00,240
1,VAU10,2/10/2020 12:00,2/10/2020 12:04,Accidental,Normal,Abierto interruptor para efectuar reparación depuente MT suelto. Salida del VAU 10.,Recoleta,0 days 00:04:00,240
0,VAU14,21/10/2020 00:23,21/10/2020 02:23,Accidental,Normal,No establecido.,Villa Aurelia,0 days 02:00:00,7200
1,VAU14,21/10/2020 00:23,21/10/2020 02:23,Accidental,Normal,No establecido.,Los Laureles,0 days 02:00:00,7200
2,VAU14,21/10/2020 00:23,21/10/2020 02:23,Accidental,Normal,No establecido.,Hipódromo,0 days 02:00:00,7200
0,VAU14,26/10/2020 02:32,26/10/2020 04:32,Accidental,Adverso,Condiciones Climáticas Adversas.,Villa Aurelia,0 days 02:00:00,7200
1,VAU14,26/10/2020 02:32,26/10/2020 04:32,Accidental,Adverso,Condiciones Climáticas Adversas.,Los Laureles,0 days 02:00:00,7200
2,VAU14,26/10/2020 02:32,26/10/2020 04:32,Accidental,Adverso,Condiciones Climáticas Adversas.,Hipódromo,0 days 02:00:00,7200
0,VAU3,23/10/2020 23:55,24/10/2020 01:55,Accidental,Normal,No establecido.,Villa Aurelia,0 days 02:00:00,7200
1,VAU3,23/10/2020 23:55,24/10/2020 01:55,Accidental,Normal,No establecido.,San Pablo,0 days 02:00:00,7200
0,VAU3,25/10/2020 12:16,25/10/2020 14:16,Accidental,Normal,No establecido.,Villa Aurelia,0 days 02:00:00,7200
1,VAU3,25/10/2020 12:16,25/10/2020 14:16,Accidental,Normal,No establecido.,San Pablo,0 days 02:00:00,7200
0,VAU3,26/10/2020 01:35,26/10/2020 03:35,Accidental,Adverso,Condiciones Climáticas Adversas.,Villa Aurelia,0 days 02:00:00,7200
1,VAU3,26/10/2020 01:35,26/10/2020 03:35,Accidental,Adverso,Condiciones Climáticas Adversas.,San Pablo,0 days 02:00:00,7200
0,VAU3,29/10/2020 15:07,29/10/2020 17:07,Accidental,Normal,No establecido.,Villa Aurelia,0 days 02:00:00,7200
1,VAU3,29/10/2020 15:07,29/10/2020 17:07,Accidental,Normal,No establecido.,San Pablo,0 days 02:00:00,7200
0,VAU4,24/10/2020 00:03,24/10/2020 00:59,Accidental,Normal,Cruceta MT rota. Médicos del Chaco y Carios.,Los Laureles,0 days 00:56:00,3360
1,VAU4,24/10/2020 00:03,24/10/2020 00:59,Accidental,Normal,Cruceta MT rota. Médicos del Chaco y Carios.,Nazareth,0 days 00:56:00,3360
2,VAU4,24/10/2020 00:03,24/10/2020 00:59,Accidental,Normal,Cruceta MT rota. Médicos del Chaco y Carios.,Recoleta,0 days 00:56:00,3360
3,VAU4,24/10/2020 00:03,24/10/2020 00:59,Accidental,Normal,Cruceta MT rota. Médicos del Chaco y Carios.,Tembetary,0 days 00:56:00,3360
